X=  394.66394, Y=  2600.39088, th=  3.13835 
X=  393.30259, Y=  2600.39529, th=  3.13835 
X=  392.39502, Y=  2600.39823, th=  3.13835 
X=  391.26056, Y=  2600.40007, th=  3.14159 
X=  390.12610, Y=  2600.40191, th=  3.13835 
X=  388.99164, Y=  2600.40375, th=  3.14159 
X=  387.85717, Y=  2600.40559, th=  3.13835 
X=  386.72271, Y=  2600.40743, th=  3.14159 
X=  385.81514, Y=  2600.40743, th=  3.14159 
X=  384.68068, Y=  2600.40559, th=  -3.13835 
X=  383.54622, Y=  2600.40375, th=  -3.14159 
X=  382.18486, Y=  2600.40375, th=  -3.14159 
X=  381.27729, Y=  2600.40375, th=  -3.14159 
X=  380.14282, Y=  2600.40191, th=  -3.13835 
X=  379.23526, Y=  2600.39897, th=  -3.13835 
X=  377.87391, Y=  2600.39456, th=  -3.13835 
X=  376.73945, Y=  2600.39272, th=  -3.14159 
X=  375.60498, Y=  2600.39088, th=  -3.13835 
X=  374.69742, Y=  2600.38794, th=  -3.13835 
X=  373.56297, Y=  2600.38242, th=  -3.13511 
X=  372.42852, Y=  2600.37691, th=  -3.13835 
X=  371.29405, Y=  2600.37507, th=  -3.14159 
X=  370.15959, Y=  2600.37323, th=  -3.13835 
X=  369.25202, Y=  2600.37029, th=  -3.13835 
X=  368.11757, Y=  2600.36477, th=  -3.13511 
X=  366.98312, Y=  2600.35926, th=  -3.13835 
X=  366.07556, Y=  2600.35631, th=  -3.13835 
X=  364.94111, Y=  2600.35080, th=  -3.13511 
X=  363.80666, Y=  2600.34528, th=  -3.13835 
X=  362.67221, Y=  2600.33977, th=  -3.13511 
X=  361.76465, Y=  2600.33388, th=  -3.13511 
X=  360.85710, Y=  2600.32800, th=  -3.13511 
X=  359.72265, Y=  2600.32248, th=  -3.13835 
X=  358.58820, Y=  2600.31697, th=  -3.13511 
X=  357.45375, Y=  2600.31145, th=  -3.13835 
X=  356.31930, Y=  2600.30594, th=  -3.13511 
X=  355.41175, Y=  2600.30005, th=  -3.13511 
X=  354.50419, Y=  2600.29417, th=  -3.13511 
X=  353.59664, Y=  2600.28829, th=  -3.13511 
X=  352.23531, Y=  2600.27946, th=  -3.13511 
X=  351.32776, Y=  2600.27358, th=  -3.13511 
X=  349.96643, Y=  2600.26475, th=  -3.13511 
X=  349.05888, Y=  2600.25887, th=  -3.13511 
X=  348.15133, Y=  2600.25299, th=  -3.13511 
X=  347.24378, Y=  2600.24710, th=  -3.13511 
X=  345.88245, Y=  2600.23828, th=  -3.13511 
X=  344.97490, Y=  2600.23239, th=  -3.13511 
X=  343.61357, Y=  2600.22357, th=  -3.13511 
X=  342.70602, Y=  2600.21769, th=  -3.13511 
X=  341.79846, Y=  2600.21180, th=  -3.13511 
X=  340.66401, Y=  2600.20629, th=  -3.13835 
X=  339.52956, Y=  2600.20077, th=  -3.13511 
X=  338.39511, Y=  2600.19525, th=  -3.13835 
X=  337.48755, Y=  2600.19231, th=  -3.13835 
X=  336.35310, Y=  2600.18680, th=  -3.13511 
X=  335.21864, Y=  2600.18128, th=  -3.13835 
X=  334.08418, Y=  2600.17944, th=  -3.14159 
X=  332.94972, Y=  2600.17760, th=  -3.13835 
X=  332.04215, Y=  2600.17466, th=  -3.13835 
X=  330.90769, Y=  2600.17282, th=  -3.14159 
X=  329.77323, Y=  2600.17099, th=  -3.13835 
X=  328.63877, Y=  2600.16915, th=  -3.14159 
X=  327.73119, Y=  2600.16915, th=  -3.14159 
X=  326.59673, Y=  2600.16731, th=  -3.13835 
X=  325.46227, Y=  2600.16547, th=  -3.14159 
X=  324.10091, Y=  2600.16547, th=  -3.14159 
X=  323.19334, Y=  2600.16547, th=  -3.14159 
X=  322.28577, Y=  2600.16547, th=  -3.14159 
X=  321.15131, Y=  2600.16363, th=  -3.13835 
X=  320.01685, Y=  2600.16179, th=  -3.14159 
X=  318.65549, Y=  2600.16179, th=  -3.14159 
X=  317.74792, Y=  2600.16179, th=  -3.14159 
X=  316.84035, Y=  2600.16179, th=  -3.14159 
X=  315.47899, Y=  2600.16179, th=  -3.14159 
X=  314.34453, Y=  2600.16363, th=  3.13835 
X=  313.21006, Y=  2600.16547, th=  3.14159 
X=  312.30249, Y=  2600.16547, th=  3.14159 
X=  311.84871, Y=  2600.16400, th=  -3.13511 
X=  310.48738, Y=  2600.15517, th=  -3.13511 
X=  309.57983, Y=  2600.14929, th=  -3.13511 
X=  308.21850, Y=  2600.14047, th=  -3.13511 
X=  307.31095, Y=  2600.13458, th=  -3.13511 
X=  306.17650, Y=  2600.12907, th=  -3.13835 
X=  305.04205, Y=  2600.12355, th=  -3.13511 
X=  303.90760, Y=  2600.11803, th=  -3.13835 
X=  303.00003, Y=  2600.11509, th=  -3.13835 
X=  301.86558, Y=  2600.10958, th=  -3.13511 
X=  300.73113, Y=  2600.10406, th=  -3.13835 
X=  299.59667, Y=  2600.10222, th=  -3.14159 
X=  298.46220, Y=  2600.10038, th=  -3.13835 
X=  297.55464, Y=  2600.09744, th=  -3.13835 
X=  296.42019, Y=  2600.09193, th=  -3.13511 
X=  295.28574, Y=  2600.08641, th=  -3.13835 
X=  294.15127, Y=  2600.08457, th=  -3.14159 
X=  293.24370, Y=  2600.08457, th=  -3.14159 
X=  292.10924, Y=  2600.08273, th=  -3.13835 
X=  290.97478, Y=  2600.08090, th=  -3.14159 
X=  289.84032, Y=  2600.07906, th=  -3.13835 
X=  288.70585, Y=  2600.07722, th=  -3.14159 
X=  287.79828, Y=  2600.07722, th=  -3.14159 
